t,name,C,q,a,F,H,work_lawfulness,work_record_intensity,work_fidelity,kingdom_lawfulness,kingdom_record_intensity,kingdom_fidelity,kingdom_overlap,ai_consolidation,ai_governance,ai_fidelity,ai_opacity,digital_work_record,digital_kingdom_record,ai_consolidated_record,P_ref,P,K,O,work_benefit,work_cost,kingdom_benefit,kingdom_cost,kingdom_presence_lift,grace_coherence,grace_relief,work_to_kingdom_bleed,kingdom_to_work_bleed,ai_audit,ai_scale,ai_false,ai_context_loss,ai_net,future_tension,benefit,cost,net,dF,dq,dC,dH
40,Transparent work regime absorbing Kingdom bleed-over,0.7986116196288067,0.21689102006000574,0.84,0.8384700044630924,0.39295568223908794,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,15.974059461457585,16.507653836702872,14.291953851190605,0.2652251888150749,0.26923766749611505,0.5866930785494896,0.523869658820794,0.014675700218636577,0.014110128279633819,0.017888013458882183,0.009781258073905418,0.06910719084391492,0.0002543314360281602,0.0023530844700339368,0.0008143652606229463,0.0019460584941646442,0.0024494274052260898,0.005558046138954046,0.002874999279746411,0.00012674589682190466,-0.006110363910296271,0.0006444943387331232,0.04027978471875824,0.03391003726841767,0.006369747450340572,-0.008381464307697829,0.0008275388739456326,0.0030697093187716314,0.003786146222443739
41,Transparent work regime absorbing Kingdom bleed-over,0.8017233332656649,0.21771398423058919,0.84,0.8301202041350039,0.3967130054552025,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,16.28731886684301,16.831377298335845,14.5722263126787,0.2652251888150749,0.2695465341174596,0.5877352738098786,0.5253359418852228,0.014713069828709647,0.014098377770433846,0.017933562773598446,0.009773749409454266,0.06942372303389423,0.00025166036054041676,0.0023654709438942086,0.0008013416905388008,0.0019549720406344616,0.0024606465361342272,0.0055592754011141495,0.002869548177117068,0.0001263555722701537,-0.0060945326143671446,0.0006397224609264279,0.040399654245445504,0.033868370481854725,0.00653128376359078,-0.00834980032808852,0.0008229641705834504,0.0031117136368582453,0.003757323216114562
42,Transparent work regime absorbing Kingdom bleed-over,0.8048777963203941,0.21853229400165067,0.84,0.8218028919847351,0.40044088663215816,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,16.597445678174576,17.151863525352486,14.849696049551913,0.2652251888150749,0.26986539600550463,0.5887989671517025,0.5268286397890055,0.014751181559862273,0.014086372681194666,0.0179800166497095,0.00976608166621964,0.06974698595291913,0.0002489255980112033,0.0023780926442785147,0.0007881613060824178,0.001964075124434203,0.0024721042302364425,0.005560427602758202,0.0028639846308289494,0.00012595821608816674,-0.006078266219438876,0.0006348664133602092,0.0405219280118618,0.03382585251653225,0.006696075495329551,-0.008317312150268808,0.0008183097710614748,0.003154463054729267,0.003727881176955658
43,Transparent work regime absorbing Kingdom bleed-over,0.8080757665730531,0.21934586853442936,0.84,0.8135189053901223,0.4041386952696325,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,16.90447122139283,17.469144890098963,15.124391089056394,0.2652251888150749,0.27019423201378523,0.5898844273243922,0.5283482442835843,0.014790047938587157,0.014074110242774503,0.018027390355588677,0.009758252997666281,0.07007711735006172,0.0002461248281674509,0.0023909544557246206,0.0007748220624985782,0.0019733716245777383,0.002483805369895165,0.005561501643454083,0.002858307235213863,0.00012555369737170987,-0.006061557206144491,0.0006299255070181813,0.04064664938727422,0.0337824733859972,0.00686417600127702,-0.008283986594612875,0.0008135745327786813,0.0031979702526589945,0.0036978086374743133
44,Transparent work regime absorbing Kingdom bleed-over,0.8113180146981047,0.220154625832734,0.84,0.8052690951596865,0.4078057891634215,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,17.2084265091789,17.783253441197974,15.39633917816583,0.2652251888150749,0.2705330194903019,0.5909919269496585,0.529895255998468,0.014829681730597257,0.014061587667118632,0.01807569945119169,0.009750261537868213,0.07041425824500343,0.0002432556456479884,0.0024040613765549165,0.0007613219075002076,0.0019828655121792967,0.0024957549533959297,0.005562496408189843,0.002852514564350024,0.00012514188285320783,-0.006044397901997145,0.0006248990644470801,0.04077386263934914,0.03373822303232721,0.007035639607021929,-0.008249810230435799,0.0008087572983046549,0.0032422481250516015,0.0036670938937890087
45,Transparent work regime absorbing Kingdom bleed-over,0.8146053244816976,0.22095848272805516,0.84,0.7970543257884362,0.411441514163768,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,17.509342244087108,18.094220906785996,15.665567786384171,0.2652251888150749,0.2708817341791357,0.5921217425445038,0.531470184622345,0.01487009594560319,0.014048802148025102,0.01812495979387968,0.009742105401695407,0.0707585530136542,0.00024031555667470222,0.002417418521751546,0.0007476587821035317,0.0019925608528645025,0.0025079580979820546,0.005563410767291563,0.0028466051719416995,0.0001247226368535318,-0.00602678047810474,0.0006197864207114112,0.04090361295427214,0.03369309132862225,0.0072105216256498905,-0.00821476937125033,0.0008038568953211412,0.0032873097835929748,0.0036357250003465286
46,Transparent work regime absorbing Kingdom bleed-over,0.8179384930421171,0.22175735486462397,0.84,0.7888754757185268,0.4150452039282719,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,17.807248821646237,18.402078697718135,15.93210410852033,0.2652251888150749,0.2712403501197483,0.5932741545440398,0.5330735490881023,0.01491130384220523,0.014035750861949145,0.01817518754438207,0.0097337826850144,0.07111014947624275,0.00023730197558770804,0.0024310311259101995,0.0007338306215145313,0.002002461809250996,0.0025204200429768966,0.0055642435763436325,0.002840577591199859,0.00012429582123274716,-0.0060086969457993425,0.0006145869243862939,0.04103594645739279,0.03364706808164061,0.007388878375752174,-0.008178850069909326,0.0007988721365688118,0.003333168560419384,0.003603689764503845
47,Transparent work regime absorbing Kingdom bleed-over,0.8213183310534183,0.2225511566844235,0.84,0.7807334376048969,0.4186161796692426,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,18.102176333429775,18.706857910740954,16.195975067435125,0.2652251888150749,0.27160883954398,0.5944494473241284,0.534705877761838,0.014953318932903512,0.014022430968847302,0.01822639917290339,0.009725291464903137,0.0714691989879552,0.00023421222123875862,0.0024449045462748933,0.0007198353560690087,0.002012572643500819,0.002533146152996444,0.005564993676111482,0.0028344303347237567,0.00012386129533979874,-0.005990139153178593,0.0006092999385896118,0.04117091023441043,0.03360014303458409,0.007570767199826335,-0.008142038113629856,0.0007938018197995209,0.003379838011301222,0.0035709757409707055
48,Transparent work regime absorbing Kingdom bleed-over,0.8247456629722578,0.22333980141215784,0.84,0.7726291185860018,0.4221537498953515,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,18.394154570095477,19.008589331633544,16.457207316760773,0.2652251888150749,0.2719871727707579,0.595647909223851,0.5363677086359422,0.014996154989229711,0.014008839613062402,0.018278611465378222,0.009716629799880461,0.07183585653219993,0.00023104351323685227,0.002459044265856005,0.0007056709122286796,0.0020228977199467503,0.00254614192125498,0.005565659892466841,0.002828161894383404,0.0001234189159611122,-0.005971098781556377,0.0006039248420547267,0.041308552353116465,0.03355230587003762,0.007756246483078842,-0.008104319018895113,0.0007886447277343564,0.0034273319188395336,0.0035375702261088975
49,Transparent work regime absorbing Kingdom bleed-over,0.8282213272679311,0.22412320104018563,0.84,0.7645634405597719,0.42565721014743535,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,18.683213024394522,19.30730343831721,16.715827243593164,0.2652251888150749,0.27237531809853566,0.5968698325678259,0.538059589526336,0.015039826047003987,0.013994973924250498,0.01833184152987885,0.009707795730150494,0.07221028081658086,0.00022779296803974539,0.002473455896634021,0.0006913352136357938,0.002033441507794917,0.002559412972966751,0.005566241036315596,0.0028217707412028464,0.00012296853726808936,-0.005951567341819781,0.0005984610302450355,0.041448921885710664,0.03350354621306835,0.007945375672642314,-0.008065678026229935,0.0007833996280277905,0.003475664295673231,0.0035034602520838684
50,Transparent work regime absorbing Kingdom bleed-over,0.8317461766556256,0.22490126631342386,0.84,0.7565373404649265,0.4291258427282997,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,18.969380894150575,19.60303040393404,16.971860971157234,0.2652251888150749,0.27277324169549944,0.5981155136883937,0.5397820782739485,0.015084346411720987,0.013980831018350818,0.018386106803180133,0.009698787277862279,0.07259263437166354,0.00022445759488479709,0.002488145182851456,0.0006768261822289001,0.0020442085839060455,0.00257296506884662,0.005566735903528267,0.002815255325244117,0.0001225100107634749,-0.005931536170689238,0.0005929079165116842,0.04159206893170853,0.03345385363448953,0.008138215297219004,-0.008026100094845418,0.0007780652732382355,0.0035248493876945393,0.0034686325808643294
51,Transparent work regime absorbing Kingdom bleed-over,0.8353210783328957,0.22567390671422918,0.84,0.7485517705677784,0.4325589164263649,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,19.252687085209068,19.8958000998947,17.22533436144566,0.2652251888150749,0.27318090748757756,0.5993852529476925,0.5415357429505183,0.01512973066406881,0.013966407998599894,0.018441425057486544,0.009689602447384961,0.07298308365262111,0.00022103429155228465,0.0025031180043955164,0.0006621417394224756,0.0020552036356578105,0.0025868041087127947,0.005567143274873168,0.0028086140754917804,0.00012204318522657203,-0.005910996426878726,0.0005872649332957952,0.04173804464145817,0.03340321765429464,0.008334826987163535,-0.007985569897148085,0.0007726404008053371,0.003574901677270128,0.003433073698065213
52,Transparent work regime absorbing Kingdom bleed-over,0.838946914219361,0.22644103044726352,0.84,0.7406076987546698,0.4359556862329942,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,19.533160214356975,20.185642098895755,17.476273017831204,0.2652251888150749,0.2735982770443055,0.6006793547596545,0.5433211620688055,0.015175993665585122,0.013951701956590921,0.0184978144073263,0.009680239225598783,0.07338179914385114,0.00021751983995402593,0.0025183803802741613,0.0006472798073532412,0.0020664314638908477,0.002600936135194855,0.005567461915952279,0.00280184539973788,0.00012156790665728397,-0.005889939087152588,0.000581531533376591,0.0418869012402852,0.03335162774526698,0.008535273495018217,-0.007944071813108678,0.0007671237330343268,0.0036258358864652146,0.0033967698066292634
53,Transparent work regime absorbing Kingdom bleed-over,0.8426245811996287,0.22720254442435128,0.84,0.7327061088301845,0.43931539305333644,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,19.810828612213406,20.4725856779068,17.724702287652892,0.2652251888150749,0.2740253094626104,0.6019981276119567,0.5451389247973005,0.015223150564454734,0.013936709973379419,0.01855529331661797,0.009670695582202155,0.0737889554666568,0.00021391090153983418,0.0025339384721883066,0.0006322383101961152,0.0020778969859410563,0.0026153673375503934,0.005567690577139829,0.0027949476844671274,0.0001210840182189586,-0.005868354942275522,0.0005757071911668354,0.042038692053285656,0.033299073336770436,0.00873961871651522,-0.007901589924485319,0.0007615139770877752,0.0036776669802677437,0.0033597068203422686
54,Transparent work regime absorbing Kingdom bleed-over,0.8463549913694383,0.22795835424933636,0.84,0.7248480008212888,0.44263726341051324,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,20.08572032609127,20.756659821127734,17.970647264776364,0.2652251888150749,0.2744619612485841,0.6033418840879663,0.5469896311795185,0.015271216801453161,0.013921429120636292,0.018613880605914998,0.009660969470035034,0.07420473149009013,0.00021020401251399664,0.0025497985882030026,0.0006170151755528597,0.0020896052387609386,0.0026301040555937252,0.005567827993523636,0.0027879192947421164,0.00012059136018001218,-0.005846234592852039,0.0005697914040570544,0.04219347153078708,0.033245543818727005,0.008947927712060072,-0.007858108008895696,0.0007558098249850899,0.0037304101698095856,0.003321870357176812
55,Transparent work regime absorbing Kingdom bleed-over,0.8501390722850197,0.2287083642029465,0.84,0.7170343912875563,0.4459205091429725,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,20.357863122830356,21.03789322291646,18.214132792128602,0.2652251888150749,0.27490818619733554,0.6047109408887257,0.5488738923579658,0.01532020811604085,0.013905856461849355,0.018673595459833856,0.009651058825418835,0.07462931044505729,0.00020639557885362655,0.00256596718652051,0.0006016083359166077,0.0021015613821328133,0.0026451527837402316,0.005567872884849167,0.0027807585740883345,0.00012008976985430951,-0.005823568445051578,0.0005637836938100331,0.04235129527449906,0.03319102854578665,0.00916026672871241,-0.007813609533732495,0.0007500099536101174,0.003784080915581468,0.003283245732459225
56,Transparent work regime absorbing Kingdom bleed-over,0.853977767215658,0.2294524772276737,0.84,0.7092663136376404,0.44916432709482657,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,20.62728449160205,21.316314290687295,18.455183464207316,0.2652251888150749,0.2753639352710209,0.6061056188550317,0.5507923308028699,0.015370140552613052,0.013889989053574307,0.01873445743467197,0.009640961568513037,0.07506288004179142,0.0002024818711203805,0.002582450879358323,0.0005860157302155867,0.0021137707019768465,0.0026605201751700464,0.005567823955466325,0.0027734638443786827,0.00011957908154027604,-0.005800346706215238,0.0005576836080071254,0.04251222006437532,0.033135516841695335,0.009376703222679986,-0.007768077649915931,0.0007441130247272025,0.0038386949306382263,0.003243817951854105
57,Transparent work regime absorbing Kingdom bleed-over,0.8578720353994487,0.2301905949126798,0.84,0.7015448184521633,0.45236789879898726,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,20.894011646686028,21.591951147780424,18.693823629565244,0.2652251888150749,0.275829156475165,0.6075262429896654,0.5527455805457608,0.015421030466910459,0.013873823946736264,0.01879648646622151,0.009630675603688653,0.07550563259080074,0.0001984590190566523,0.0025992564369352713,0.0005702353054394789,0.0021262386137569493,0.0026762130461149324,0.005567679894278911,0.002766033405717198,0.00011905912645871847,-0.0057765593803398955,0.0005514907215479559,0.04267630388621034,0.03307899800386718,0.009597305882343157,-0.0077214951854770635,0.0007381176850060835,0.0038942681837906626,0.0032035717041607095
58,Transparent work regime absorbing Kingdom bleed-over,0.8618228523022289,0.2309226174787358,0.84,0.6938709738131982,0.4555303901529024,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,21.158071530219168,21.864831636302622,18.930077393269592,0.2652251888150749,0.27630379473340755,0.6089731424798418,0.5547342874179944,0.015472894532595982,0.013857358187982772,0.018859702877785767,0.009620198819918685,0.07595776512740463,0.0001943230059569656,0.0026163907915689464,0.0005542650183520022,0.0021389706659877146,0.0026922383802723176,0.005567439374696742,0.0027584655363216363,0.0001185297326893299,-0.005752196263435391,0.000545204638205133,0.04284360595999439,0.0330214613081663,0.00982214465182809,-0.007673844638965117,0.0007320225660559943,0.003950816902780196,0.003162491353915149
59,Transparent work regime absorbing Kingdom bleed-over,0.8658312098796611,0.23164844376320515,0.84,0.6862458656405266,0.45865095108669446,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,21.419490814916976,22.134983319939597,19.163968619336895,0.2652251888150749,0.27678779176082013,0.6104466507199552,0.5567591092943109,0.015525749748003406,0.0138405888210893,0.01892412738840499,0.009609529091185625,0.07641947953997492,0.00019006966280487442,0.0026338610418878416,0.0005381028372934359,0.0021519725438456944,0.0027086033333506726,0.005567101054590313,0.002750758492404508,0.00011799072510585444,-0.005727246938750003,0.0005388249922356344,0.04301418676905225,0.03296289601390467,0.01005129075514758,-0.007625108172671542,0.0007258262844693574,0.004008357577432233,0.0031205609337920525
60,Transparent work regime absorbing Kingdom bleed-over,0.869898116842445,0.23236797120508063,0.84,0.6786705980348631,0.46172871522349385,0.78,0.55,0.86,0.92,0.52,0.94,0.5,0.5,0.76,0.88,0.22,21.678295906767804,22.4024334867402,19.395520933143526,0.2652251888150749,0.2772810859359583,0.6119471053346994,0.5588207163415166,0.015579613443063661,0.013823512888418196,0.018989781121298725,0.009598664276906095,0.07689098270200274,0.00018569466216524904,0.002651674457161666,0.0005217467440769601,0.0021652500728883976,0.0027253152377504646,0.005566663576247973,0.002742910508052141,0.00011744192530988828,-0.005701700771859538,0.0005323514500505785,0.04318810808999095,0.03290329136906184,0.01028481672092911,-0.007575267605663516,0.0007195274418754644,0.004066906962783855,0.003077764136799362
